prefix,next_char,count,prob
^ba,x,1,8.503401360544217e-4
^ba,y,25,0.021258503401360544
^bb,b,3,0.21428571428571427
^bb,e,5,0.35714285714285715
^bb,i,2,0.14285714285714285
^bb,l,1,0.07142857142857142
^bb,r,2,0.14285714285714285
^bb,s,1,0.07142857142857142
^bc,h,48,0.5274725274725275
^bc,k,43,0.4725274725274725
^bd,d,11,0.36666666666666664
^bd,e,9,0.3
^bd,i,4,0.13333333333333333
^bd,l,3,0.1
^bd,n,3,0.1
^be,a,5,0.003324468085106383
^be,b,24,0.015957446808510637
^be,c,101,0.06715425531914894
^be,d,15,0.00997340425531915
^be,e,73,0.04853723404255319
^be,f,2,0.0013297872340425532
^be,g,6,0.003989361702127659
^be,h,53,0.03523936170212766
^be,i,86,0.057180851063829786
^be,j,2,0.0013297872340425532
^be,k,22,0.014627659574468085
^be,l,119,0.07912234042553191
^be,m,7,0.004654255319148936
^be,n,167,0.1110372340425532
^be,p,2,0.0013297872340425532
^be,r,522,0.3470744680851064
^be,s,57,0.03789893617021277
^be,t,108,0.07180851063829788
^be,u,79,0.052526595744680854
^be,v,27,0.01795212765957447
^be,w,2,0.0013297872340425532
^be,x,8,0.005319148936170213
^be,y,16,0.010638297872340425
^be,z,1,6.648936170212766e-4
^bf,e,1,0.3333333333333333
^bf,f,1,0.3333333333333333
^bf,i,1,0.3333333333333333
^bg,e,13,0.7222222222222222
^bg,g,1,0.05555555555555555
^bg,l,3,0.16666666666666666
